File Number,Company Name,,County,Regional Office,Service Category Name,Email,Phone
TRA2/01/C01/54,SUN ECOTRAILS LTD T/A WILDLIFE SUN SAFARIS,,Mombasa,Mombasa,Tour or safari operators,info@wildlifesunsafaris.com,727631338
TRA2/01/C01/55,EVEREST AFRICA SAFARI- KWALE,,Mombasa,Mombasa,Tour or safari operators,info@everestafricasafari.com,721983152
TRA2/01/C01/58,VALENTIN INVESTMENT CO MSA LTD,,Mombasa,Mombasa,Tour or safari operators,LOFTY@LOFTY-TOURS.COM,705011015
TRA2/01/C01/67,SEVER SEA LODGE (TOURS),,Mombasa,Mombasa,Tour or safari operators,severin@severinsealodge.com,717366446
TRA2/01/C01/68,SOMAK TRAVEL LIMITED,,Mombasa,Mombasa,Tour or safari operators,admin@msa.somak-nairobi.com,722410999
TRA2/01/C01/69,ROCKLAND SAFARIS,,Mombasa,Mombasa,Tour or safari operators,CONTACTS@ROCKLANDSAFARIS.COM,710175052
TRA2/01/C01/72,RHINO SAFARIS LTD,,Mombasa,Mombasa,Tour or safari operators,info.mba@rhinosafaris.net,729104477
TRA2/01/C01/73,SUNFUN SAFARIS KENYA,,Mombasa,Mombasa,Tour or safari operators,INFO@SUNFUNSAFARIS.COM,724956599
TRA2/01/C01/80,"POLLMANS TOURS AND SAFARIS LTD. ",,Mombasa,Mombasa,Tour or safari operators,pollmans@pollmans.co.ke,721786553
TRA2/01/C01/81,PRIVATE SAFARIS LTD,,Mombasa,Mombasa,Tour or safari operators,info.ke@privatesafaris.com,722203780
TRA2/01/C01/82,ORION HOTEL LTD,,Mombasa,Mombasa,Tour or safari operators,ACCOUNTS.KENYA@BUSHTOPSCAMPS.COM,2.54729E+11
TRA2/01/C01/83,NEW KENYA TRAVEL & TOUR SAFARIS/PATEL TOURS,,Mombasa,Mombasa,Tour or safari operators,INFO@KENYATOURSAFARI.COM; PTSKENYA@GMAIL.COM,722414907
TRA2/01/C01/86,LEISURE VESTMENT LIMITED,,Mombasa,Mombasa,Tour or safari operators,severin@severinsealodge.com,792891038
TRA2/01/C01/91,FLYING DOVE TOURS AND TRAVEL LIMITED,,Mombasa,Mombasa,Tour or safari operators,fdtmombasa@gmail.com,733994433
TRA2/01/C01/99,GREY IMPALA SAFARIS LIMITED,,Mombasa,Mombasa,Tour or safari operators,accounts@greyimpalasafaris.com,728635213
TRA2/01/C01/100,ALIBABA TOURS AND SAFARIS,,Mombasa,Mombasa,Tour or safari operators,FO@ALIBABATOURSANDSAFARIS.COM,724044863
TRA2/01/C04/26,DREAMZ WORLD GROUP COMPANY LIMITED,,Mombasa,Mombasa,Travel Agency  (Ticketing),FO@DREAMZWORLDGROUP.COM,718876522
TRA2/01/C01/102,DESTATION MOMBASA,,Mombasa,Mombasa,Tour or safari operators,DESTATIONMOMBASA@GMAIL.COM,735105069
TRA2/01/C01/104,AFRICA TOURS AND DISCOVERY LIMITED,,Mombasa,Mombasa,Tour or safari operators,md@africatours-discovery.com,0
TRA2/01/C01/108,SAFARI KENYA MAGIQUE TOURS LTD,,Mombasa,Mombasa,Tour or safari operators,rmazrui@hotmail.com,722397650
TRA2/01/C01/110,NETHERKEN SAFARIS,,Mombasa,Mombasa,Tour or safari operators,infonetherkenkenya@gmail.com,720027902
TRA2/01/C01/115,SIRI YA KENYA TOURS & SAFARIS LTD,,Mombasa,Mombasa,Tour or safari operators,siriyakenya4@gmail.com,700068273
TRA2/01/C01/121,COSTO TOURS AND ADVENTURE ACTIVITIES,,Kilifi,Mombasa,Tour or safari operators,info@costotours.com,0
TRA2/01/C01/124,SHREE TOURS AND SAFARIS,,Mombasa,Mombasa,Tour or safari operators,TRAVELRS19@GMAIL.COM,733744028
TRA2/01/C01/129,CHACAL EXPEDITIONS LTD,,Mombasa,Mombasa,Tour or safari operators,INFO@CHACALEXPEDITIONS.COM,722552238
TRA2/01/C01/146,AFRIKANKA KENYA LTD,,Mombasa,Mombasa,Tour or safari operators,alex@wildafrica.ru,25471881845
TRA2/01/C01/159,CHALKOKO BIRDG AND WILDLIFE SAFARIS,,Mombasa,Mombasa,Tour or safari operators,INFO@CHALKOKOSAFARIS.COM,724410655
TRA2/01/C01/166,OYANA TOURS & TRAVEL LTD,,Mombasa,Mombasa,Tour or safari operators,INFO@OYANATRAVEL.COM,0
TRA2/01/C01/169,SUNDAY BEST TOURS AND SAFARIS,,Mombasa,Mombasa,Tour or safari operators,FO@SUNDAYBESTSAFARIS.COM,720870613
TRA2/01/C01/171,TRAVELINK AFRICA SAFARIS LTD,,Mombasa,Mombasa,Tour or safari operators,KIMAA60@GMAIL.COM,723700297
TRA2/01/C01/172,BENJAMIN TOURS & SAFARIS LIMITED,,Mombasa,Mombasa,Tour or safari operators,benjaminsafaris@gmail.com,726490519
TRA2/01/C01/174,WILD CALLG TOURS & SAFARIS,,Mombasa,Mombasa,Tour or safari operators,WILDCALLGTOURS@GMAIL.COM,715918223
TRA2/01/C01/175,KENYA TRU NOMADS TOURS LTD,,Mombasa,Mombasa,Tour or safari operators,info@kenyatrunomadstours.com,721320603
TRA2/01/C01/178,BUSH WARBLERS TOURS AND TRAVEL,,Mombasa,Mombasa,Tour or safari operators,EPHANTUSMURIUKI13@GMAIL.COM,721401684
TRA2/01/C01/182,POA SAFARIS TOURS AND CAR HIRE,,Mombasa,Mombasa,Tour or safari operators,POASAFARIS1@GMAIL.COM,722452828
TRA1/01/C01/54672,"Rhino Tours Limited ",,Nairobi,Nairobi,Tour or safari operators,rhinotourslimited@gmail.com,0
TRA2/01/C01/186,WALTZ TOURS SAFARIS,,Mombasa,Mombasa,Tour or safari operators,FO@WALTZTOURSSAFARIS.COM,716759296
TRA2/01/C01/187,FRENZY ADVENTURES LTD,,Mombasa,Mombasa,Tour or safari operators,angela@frenzyadventures.com,2.54724E+11
TRA2/01/C01/189,BELIEVE SAFARIS LTD,,Mombasa,Mombasa,Tour or safari operators,acumen@acubuss.com,2.54722E+11
TRA2/01/C01/195,"SIMPET GLOBAL LOGISTICS LTD ",,Mombasa,Mombasa,Tour or safari operators,pmw201140@gmail.com,720758654
TRA2/01/C01/198,WILD ELEPHANT SAFARIS LTD,,Mombasa,Mombasa,Tour or safari operators,SIDIKFARID@YAHOO.COM,722839676
TRA2/01/C01/204,AFRICA KENYA SAFARIS LTD,,Nairobi,Mombasa,Tour or safari operators,INFO@AFRICAKENYASAFARIS.COM,25474342286
TRA2/01/C01/207,SIMOUN TRAVEL LTD,,Mombasa,Mombasa,Tour or safari operators,gul@simountravel.co.ke,25472241050
TRA2/01/C01/209,CRAKE SAFARIS AND TRAVEL LTD,,Mombasa,Mombasa,Tour or safari operators,CRAKETOURSTRAVEL@OUTLOOK.COM,726537170
TRA2/01/C01/213,TRAVEL4PURPOSE IMPACT ADVENTURES LIMITED,,Mombasa,Mombasa,Tour or safari operators,"HELLO@TRAVEL4PURPOSE,COM",2.54797E+11
TRA2/01/C01/214,LIZ EXPLORES TOURS & SAFARIS LTD,,Mombasa,Mombasa,Tour or safari operators,INFO@LIZSAFARIS.COM,790273161
TRA2/01/C01/221,"VIRGIN EXPLORERS ",,Mombasa,Mombasa,Tour or safari operators,virginexplorers@gmail.com,789492156
TRA2/01/C01/226,SAIKOU GOLF SAFARIS LIMITED,,Mombasa,Mombasa,Tour or safari operators,INFO@GOLFSAIKOU.COM,722411525
TRA2/01/C01/227,TREK AFRIKA ADVENTURES,,Mombasa,Mombasa,Tour or safari operators,INFO@TREKKAFRIKA.COM,725925339
TRA2/01/C01/228,KAY ADVENTURE TOURS,,Mombasa,Mombasa,Tour or safari operators,info@kayadventures.com,2.5473E+11
TRA2/01/C01/229,PRECIOUS MEMORIES SAFARS,,Mombasa,Mombasa,Tour or safari operators,preciousmemories72@gmail.com,25472134301
TRA2/01/C02/03,GULF CONNECTIONS LTD,,Mombasa,Mombasa,Tourist service vehicle hire,GULFCLTD@YAHOO.COM,722716615
TRA2/01/C02/04,FIDEX CAR HIRE,,Mombasa,Mombasa,Tourist service vehicle hire,info@fidex.co.ke,722440269
TRA2/01/C02/07,GLORY CAR HIRE TOURS AND SAFARIS,,Mombasa,Mombasa,Tourist service vehicle hire,ACCOUNTS@GLORYKENYA.COM,723293333
TRA2/01/C02/18,GLORY RENT A CAR EAST AFRICA LTD,,Nairobi,Mombasa,Tour or safari operators,procurement1@pridedrive.com,721397287
TRA2/01/C02/26,MUWAKE TOURS LTD,,Mombasa,Mombasa,Tourist service vehicle hire,INFO@.MUWAKETOURS.CO.KE,722334500
TRA2/01/C02/27,KALEE KALEE CAR HIRE  TOURS LTD,,Mombasa,Mombasa,Tourist service vehicle hire,LEONARDKIMONDIO@GMAIL.COM,722298516
TRA2/01/C02/29,A & A NETWORK LTD,,Mombasa,Mombasa,Tourist service vehicle hire,AANETWORKLTD@GMAIL.COM,2.5473E+11
TRA2/01/C02/30,NAZASU TRANSPORT LTD,,Mombasa,Mombasa,Tourist service vehicle hire,INFO@NAZASU.CO.KE,722904940
TRA2/01/C02/34,"ROLLARD TOURS & CAR RENTAL ",,Mombasa,Mombasa,Tourist service vehicle hire,OPERATIONS@ROLLARDTOURS.COM,722414435
TRA2/01/C02/37,SHENKE SAFARIS LTD,,Mombasa,Mombasa,Tourist service vehicle hire,NYAMAISHEM@GMAIL.COM,721705282
TRA2/01/C02/38,LINECHO TOURS & SAFARIS,,Mombasa,Mombasa,Tourist service vehicle hire,ECHBRAVO2001@YAHOO.COM,2.54722E+11
TRA2/01/C02/41,MALIK WONDER SAFARIS LTD,,Mombasa,Mombasa,Tourist service vehicle hire,MALIKWONDERSAFARIS@GMAIL.COM,722903256
TRA2/01/C02/43,TWO CUBS TOURS & CAR HIRE LIMITED,,Mombasa,Mombasa,Tourist service vehicle hire,TWOCUBSTOURS@GMAIL.COM,2.54722E+11
TRA2/01/C02/45,HASHAM LOGISTICS LIMITED,,Mombasa,Mombasa,Tourist service vehicle hire,HASHIM@HASHIMLOGISTICS.COM,724040314
TRA2/01/C02/46,LOOLZ INTERNATIONAL LIMITED,,Mombasa,Mombasa,Tourist service vehicle hire,LULIEAM@GMAIL.COM,722547175
TRA2/01/C02/48,PESAL TOURS AND SAFARI LTD,,Mombasa,Mombasa,Tourist service vehicle hire,PESALTOURSAFARIS@GMAIL.COM,728207799
TRA2/01/C02/49,JCB VENTURES LIMITED,,Mombasa,Mombasa,Tourist service vehicle hire,FO@JCBVENTURES.CO.KE,0
TRA2/01/C02/50,ONTIME TRANSFER LIMITED,,Mombasa,Mombasa,Tourist service vehicle hire,ONTIMETRANSFER2000@GMAIL.COM,733544376
TRA2/01/C02/52,SERANI SPORTS GROUND REGISTERED TRUSTEES,,Mombasa,Mombasa,Tourist service vehicle hire,SERANISPORTSGROUND@GMAIL.COM,722344668
TRA2/02/C01/37,JULIUS TACT SAFARIS LTD,,Kwale,Mombasa,Tour or safari operators,JTSAFARIS2011@GMAIL.COM,731110522
TRA2/02/C01/39,JULIUS JUNIOR SAFARIS,,Kwale,Mombasa,Tour or safari operators,JULIUSMBUTU@YAHOO.COM,72282431
TRA2/02/C01/101,AVENTURE SAFARIS LIMITED,,Kwale,Mombasa,Tour or safari operators,ADVENTURE.SAFARIS@GMAIL.COM,724030430
TRA2/02/C01/121,PITIA AFRICA TOURS  & SAFARIS,,Kwale,Mombasa,Tour or safari operators,SAFARISPITIAAFRICA@GMAIL.COM,0
TRA2/02/C01/127,"SHIMONI AQUAVENTURES ",,Kwale,Mombasa,Tour or safari operators,info@pillipipa.com,723840377
TRA2/03/C01/02,JOREN TOURS AND CAB HIRE SERVICES,,Kilifi,Mombasa,Tour or safari operators,JORENTOURSS@GMAIL.COM,722276448
TRA2/03/C02/02,BARIDI TOURS & TRAVEL LIMITED,,Kilifi,Mombasa,Tourist service vehicle hire,bariditoursandtravelltd@yahoo.com,715082970
TRA2/47/C01/06,AFRICAN QUEST SAFARIS NBI,,Nairobi,Mombasa,Tour or safari operators,INFO@AFRICANQUEST.CO.KE,704154227
TRA2/47/C01/10,ANYWHERE ADVENTURES LTD,,Nairobi,Mombasa,Tour or safari operators,info@anywhere-adventure.com,722798773
TRA2/06/C01/01,SATAO CAMPS TOURS,,Taita-Taveta,Mombasa,Tour or safari operators,mike@southerncrosssafaris.com,720600200
TRA2/06/C01/09,TAITA HILL AND SALT LICK WILDLIFE  RESORT AND SPA,,Taita-Taveta,Mombasa,Tour or safari operators,HR@TAITAHILLSSAFARISORT.COM,725695041
TRA2/06/C01/11,TEITA ESTATE LIMITED,,Taita-Taveta,Mombasa,Tour or safari operators,teitamwatate@gmail.com,113862927
TRA2/06/C02/02,RATNA TSAVO LODGE,,Taita-Taveta,Mombasa,Tourist service vehicle hire,accountant@voiwildlifelodge.com,785403228
TRA2/34/C01/03," ELERAI CAMP LTD",,Kajiado,Mombasa,Tour or safari operators,CAMPMANAGER@ELERAICAMP.COMCAMP.COM,722312202
TRA2/25/C01/01,SAMBURU INTREPIDS,,Samburu,Mombasa,Tour or safari operators,WASIKE.WASIKE@HERITAGEHOTELS.CO.KE,713324935
TRA2/01/C04/40,FOURWAYS TRAVEL SERVICES,,Mombasa,Mombasa,Travel Agency  (Ticketing),rashida@fourwaystravelservices.co.ke,72411253
TRA2/1/C01/55030,Uniform Travel Centre Limited,,Mombasa,Mombasa,Tour or safari operators,accounts@uniformtravel.co.ke,720400855
TRA1/47/C01/55033,RIZY LINK SAFARIS LIMITED,,Nairobi,Nairobi,Tour or safari operators,rizylinksafaris@gmail.com,704830653
TRA1/47/C01/2211,MARA TRIANGLE LTD,,Kiambu,Nairobi,Tour or safari operators,info@maratrianglesafaris.co.ke,705635886
TRA1/47/C01/55039,Nature Romp Safaris,,Nairobi,Nairobi,Tour or safari operators,naturerompsafaris@gmail.com,785716358
TRA1/47/C04/55049,REALEDGE AFRICA VENTURES LIMITED,,Nairobi,Nairobi,Travel Agency  (Ticketing),info@realedgeafrica.co.ke,735844581
TRA6/32/C01/55055,MURUGA MOTORS NAKURU LIMITED,,Nakuru,Nakuru,Tour or safari operators,muruga.motorz@gmail.com,728612062
TRA6/32/C01/55061,HIDAYA  AFRICA TOURS AND TRAVEL,,Nakuru,Nakuru,Tour or safari operators,hidayaafricatours@gmail.com,733370545
TRA2/1/C04/55068,AIRPORTVIEW INVESTMENT LIMITED,,Mombasa,Mombasa,Travel Agency  (Ticketing),airportview77@gmail.com,746620505
TRA1/47/C01/2195,SAFARI WORLD EAST AFRICA LTD,,Nairobi,Nairobi,Tour or safari operators,"info@safariworldafrica.com ",0
TRA1/47/C01/55075,Smartlickers Tours and Safaris,,Nairobi,Nairobi,Tour or safari operators,smartlickerstoursltd@gmail.com,727058978
TRA2/1/C04/55079,NOOR TRAVELS LTD,,Mombasa,Mombasa,Travel Agency  (Ticketing),noortl@africaonline.co.ke,721648649
TRA1/47/C01/55085,CLEMSA SAFARIS LIMITED,,Nairobi,Nairobi,Tour or safari operators,clemsasafaris@gmail.com,2.54724E+11
TRA1/47/C04/55089,FLY QUICK LIMITED,,Nairobi,Nairobi,Travel Agency  (Ticketing),flyquicklimited@gmail.com,25472251186
TRA2/2/C02/55096,KWAZULU LOGISTICS LIMITED,,Kwale,Mombasa,Tourist service vehicle hire,kwazulunatal03@gmail.com,25472964774
TRA2/1/C01/55097,KASA TOURS AND CAR-HIRE LIMITED,,Mombasa,Mombasa,Tour or safari operators,kasatours@yahoo.com,722412627
TRA2/1/C01/55105,KING TOMONDO SAFARIS KENYA,,Mombasa,Mombasa,Tour or safari operators,info@tomondosafarikenya.com,25475837175
TRA2/2/C01/55109,NEMM TOURS AND SAFARIS LIMITED,,Kwale,Mombasa,Tour or safari operators,INFO@NEMMTOURSANDSAFARIS.COM,724803456
TRA1/47/C01/55110,PHINE SAFARIS,,Nairobi,Nairobi,Tour or safari operators,info@phinesafaris.co.ke,25479049903
TRA1/47/C01/55118,NKISHON TOURS AND TRAVEL,,Nairobi,Nairobi,Tour or safari operators,nkishonsafaris@gmail.com,25410739896
TRA1/47/C01/55120,Orel Safaris,,Nairobi,Nairobi,Tour or safari operators,salonsin@gmail.com,723837761
TRA1/47/C01/55121,UMBATO SAFARIS LIMITED,,Nairobi,Nairobi,Tour or safari operators,safarisumbato@gmail.com,729858546
TRA1/47/C04/55124,ORCHID AFRICA TRAVEL,,Nairobi,Nairobi,Travel Agency  (Ticketing),info@orchid.co.ke,2.54781E+11
TRA1/47/C01/55143,WORLD TOP DESTINATIONS LTD,,Nairobi,Nairobi,Tour or safari operators,reservations@worldtopdestinations.com,759676423
TRA1/22/C02/55144,PEPAM VENTURES LIMITED,,Kiambu,Nairobi,Tourist service vehicle hire,patrickngire84@gmail.com,723086862
TRA1/47/C01/2037,BRIDGE THE GAP,,Nairobi,Nairobi,Tour or safari operators,godfrey@btgltd.com,729766667
TRA1/22/C02/55160,Truth Momentum Journeys,,Kiambu,Nairobi,Tourist service vehicle hire,Jamesmwaura83@yahoo.com,728613374
TRA1/47/C01/55172,MADUKHA TOURS AND SAFARIS LTD,,Nairobi,Nairobi,Tour or safari operators,info@mymadukha.com,2.54706E+11
TRA1/47/C04/55178,kahiye travel and cargo agency limited,,Nairobi,Nairobi,Travel Agency  (Ticketing),kahiyetravel@gmail.com,2.54722E+11
TRA1/47/C01/55183,FANTASTIC ADVENTURE SAFARIS,,Nairobi,Nairobi,Tour or safari operators," info@fantasticadventuresafaris.com",208072613
TRA5/42/C01/55192,LENGISIA TRAVELLING MAASAI SAFARIS LTD,,Kisumu,Kisumu,Tour or safari operators,info@travellingmasai.com,728331061
TRA3/3/C01/55196,WHITE STORK SAFARIS LIMITED,,Kilifi,Malindi,Tour or safari operators,wstocksafaris@gmail.com,721731045
TRA1/47/C01/55222,SABILOM KENYA TOURS & SAFARIS LIMITED,,Nairobi,Nairobi,Tour or safari operators,info@sabilomsafaris.com,720803821
TRA1/47/C01/55229,LENCHADA SAFARIS,,Nairobi,Nairobi,Tour or safari operators,info@lenchadasafaris.com,722782256
TRA1/47/C01/55243,Daydream Adventure Safaris,,Nairobi,Nairobi,Tour or safari operators,info@daydreamsafaris.com,715946852
TRA3/3/C04/55250,GOLDEN BAOBAB LIMITED,,Kilifi,Malindi,Travel Agency  (Ticketing),wanjemohammed@gmail.com,2.54706E+11
TRA1/47/C01/55252,ROAMRIGHT TOURS LIMITED,,Nairobi,Nairobi,Tour or safari operators,info@roamrighttours.com,708693093
TRA1/47/C01/55258,Dosasha Tours & Safaris,,Nairobi,Nairobi,Tour or safari operators,dosashatoursandsafaris@gmail.com,790635737
TRA1/47/C04/55262,PEWAD HOLDINGS LIMITED,,Nairobi,Nairobi,Travel Agency  (Ticketing),pewaduk@gmail.com,797419631
TRA5/42/C04/55272,Every Travel & Tours,,Kisumu,Kisumu,Travel Agency  (Ticketing),everytraveltours@gmail.com,721597899
TRA2/2/C01/55274,BECKERDREAM SAFARIS LTD,,Kwale,Mombasa,Tour or safari operators,info@beckerdreamsafaris.com,115176893
TRA2/2/C01/55286,Yatta Destination Management Limited,,Kwale,Mombasa,Tour or safari operators,alvin@yattadm.com,704686182
TRA2/2/C01/55289,JEMMY TOURS AND SAFARIS,,Kwale,Mombasa,Tour or safari operators,info@jemmysafaris.com,731167563
TRA2/2/C04/55295,DREAM KENYA SAFARIS,,Kwale,Mombasa,Travel Agency  (Ticketing),info@dreamkenyasafaris.com,2.54724E+11
TRA5/42/C01/55298,Makiwa Safaris,,Homa Bay,Kisumu,Tour or safari operators,info@makiwakenyasafaris.com,727011260
TRA2/1/C04/55301,DIDI TRAVELS LTD,,Mombasa,Mombasa,Travel Agency  (Ticketing),didi@africaonline.co.ke,722655404
TRA5/42/C01/55306,INCHORROI AFRIKA SAFARIS LIMITED,,Kisumu,Kisumu,Tour or safari operators,inchorroisafaris@gmail.com,25471097024
TRA1/47/C01/55316,MZIMA AFRICA TRAVEL LIMITED,,Nairobi,Nairobi,Tour or safari operators,info@mzimaafrica.com,723414541
TRA1/47/C04/2172,ZAKALE EXPEDITIONS LTD,,Nairobi,Nairobi,Travel Agency  (Ticketing),penvince@zakaleexpeditions.com,725646807
TRA1/47/C01/55323,ECO ADVENTURES LTD,,Nairobi,Nairobi,Tour or safari operators,eco-adventures@africa.co.ke,742770115
TRA1/22/C01/91,TEAMAFRIKA CLOSE TO NATURE LIMITED,,Kiambu,Nairobi,Tour or safari operators,kanyiridavid@gmail.com,722854505
TRA1/47/C01/55342,Shalom Safaris,,Nairobi,Nairobi,Tour or safari operators,shamolapaul@gmail.com,733891282
TRA2/2/C04/55348,YATCHT AND ISLAND HOLIDAY LIMITED,,Kwale,Mombasa,Travel Agency  (Ticketing),steffen@diani4u.com,720637773
TRA3/3/C01/55356,LUALENYI SAFARIS LTD,,Kilifi,Malindi,Tour or safari operators,davide@lualenyisafaris.com,729965409
TRA1/47/C01/2262,MARST AFRICA TOURS AND TRAVEL,,Nairobi,Nairobi,Tour or safari operators,marstafrica@gmail.com,722331057
TRA1/47/C01/55365,JUNGLEROAM SAFARIS,,Nairobi,Nairobi,Tour or safari operators,info@jungleroamsafaris.com,715887687
TRA1/47/C01/55366,African Skimmer Safaris Ltd,,Nairobi,Nairobi,Tour or safari operators,info@africanskimmer.net,738333777
TRA1/47/C04/55369,DINTO TRAVEL AGENCIES LTD,,Nairobi,Nairobi,Travel Agency  (Ticketing),dintotravelagenciesltd@gmail.com,725519910
TRA1/47/C01/55375,Emirates,,Nairobi,Nairobi,Tour or safari operators,nbofin@emirates.com,722513513
TRA1/16/C01/55381,Blends of Africa Adventures Ltd,,Machakos,Nairobi,Tour or safari operators,hello@blendsofafrica.com,742351897
TRA1/34/C01/55394,TRAVEL CONNECTIONS LTD,,Kajiado,Nairobi,Tour or safari operators,info@safariafrika.com,722521969
TRA1/47/C01/55398,Kameraz of Afrika,,Nairobi,Nairobi,Tour or safari operators,kamerazofafrika@gmail.com,707717211
TRA1/47/C04/55405,WORLD EXPLORER SAFARIS LTD,,Nairobi,Nairobi,Travel Agency  (Ticketing),reshma@explorer-safaris.com,2.54729E+11
TRA2/2/C01/55406,AFRICAN MOSAIC TOURS LTD,,Kwale,Mombasa,Tour or safari operators,info@africanmosaictours.com,722884501
TRA2/2/C04/55410,DREAM KENYA SAFARIS,,Kwale,Mombasa,Travel Agency  (Ticketing),travel@dreamkenyasafaris.com,723627487
TRA1/47/C01/55418,Euray Safaris E.A Limited,,Nairobi,Nairobi,Tour or safari operators,raymondc@euraysafarisea.com,2.54724E+11
TRA1/47/C04/55422,JOHNBOW TOURS AND TRAVEL LIMITED,,Nairobi,Nairobi,Travel Agency  (Ticketing),info@johnbowtoursandtravel.com,758943291
TRA2/1/C04/55423,Riyamy Travel Limited,,Mombasa,Mombasa,Travel Agency  (Ticketing),riyamytravelltd@gmail.com,722848612
TRA2/1/C04/55427,AMIRAH TRAVEL AGENCY,,Mombasa,Mombasa,Travel Agency  (Ticketing),nasra@amirahtravel.com,722706390
TRA1/47/C04/55431,JETWIDE CONSORTIUM LIMITED,,Nairobi,Nairobi,Travel Agency  (Ticketing),info@jetwide.org,707676708
TRA1/47/C01/55439,BONTEL ADVENTURES LIMITED,,Nairobi,Nairobi,Tour or safari operators,bonteladventures@gmail.com,707619655
TRA1/47/C01/55441,Twinkle Star Tours and Safaris Limited,,Nairobi,Nairobi,Tour or safari operators,info@twinklestartours.com,723579916
TRA7/31/C01/101,AUTOSCOPE INTERNATIONAL LIMITED,,Laikipia,Nyeri,Tour or safari operators,info@autoscopeinternational.com,722393056
TRA2/2/C01/55449,Timken Tours And Travels Limited,,Kwale,Mombasa,Tour or safari operators,timolemaiyan@gmail.com,2.54712E+11
TRA1/47/C04/3249,ONE DANCE SAFARIS LIMITED,,Nairobi,Nairobi,Travel Agency  (Ticketing),Info@onedancesafaris.com,723147910
TRA7/31/C01/43,MUKIMA WALKING SAFARIS LTD,,Laikipia,Nyeri,Tour or safari operators,johnkarumba97@yahoo.com,724818729
TRA1/47/C01/55467,SPLENDID VACATION LIMITED,,Machakos,Nairobi,Tour or safari operators,nickmutian@gmail.com,733708229
TRA6/33/C04/55468,JUNGLE MARA SAFARIS,,Narok,Nakuru,Travel Agency  (Ticketing),"cooldavies93@gmail.com ",714521577
TRA6/33/C01/55472,CROY MARA JOURNEYS LIMITED,,Narok,Nakuru,Tour or safari operators,"croyjourneys@gmail.com ",712250443
TRA6/32/C04/55473,CREEK TOURS AND TRAVELS,,Nakuru,Nakuru,Travel Agency  (Ticketing),info@creekstours.com,717348064
TRA1/47/C01/55476,"VISIT AFRICA LIMITED ",,Nairobi,Nairobi,Tour or safari operators,"visitafricaltd@yahoo.com ",787650924
TRA2/1/C01/55478,ABENTEUER KENYA SAFARIS &  TOURS LIMITED,,Mombasa,Mombasa,Tour or safari operators,info@abenteuerkenya.com,2.54726E+11
TRA1/47/C01/55481,LEOBEAST TOURS AND SAFARIS,,Nairobi,Nairobi,Tour or safari operators,leobeasttoursandsafaris@gmail.com,793910991
TRA2/1/C01/55486,VICTOR TOURS AND SAFARIS LTD,,Mombasa,Mombasa,Tour or safari operators,info@victorsafaris.com,25472134837
TRA1/47/C01/55489,TOP NOTCH LUXURY SAFARIS LTD,,Nairobi,Nairobi,Tour or safari operators,info@topnotchsafaris.com,2.54723E+11
TRA1/22/C01/15,ADVENTURE AFRICAN JUNGLE LTD,,Kiambu,Nairobi,Tour or safari operators,safari@adventureafricanjungle.com,702709070
TRA1/47/C01/55517,CKC Tours and Travel,,Nairobi,Nairobi,Tour or safari operators,muhohockctours@gmail.com,722759912
TRA1/47/C01/2192,BISON SAFARIS,,Nairobi,Nairobi,Tour or safari operators,maggie.bisonsafaris@gmail.com,25472048989
TRA1/31/C02/109,ACHILLES HOLIDAY  AND SAFARIS,,Laikipia,Nairobi,Tourist service vehicle hire,brianndungu764@gmail.com,722837639
TRA2/1/C01/55533,"Wild Baobab Safaris Ltd ",,Mombasa,Mombasa,Tour or safari operators,wildbaobabsafaris@gmail.com,714210985
TRA1/22/C01/55534,Easy Go Safaris Ltd,,Kiambu,Nairobi,Tour or safari operators,INFO@EASYGOSAFARIS.COM,712683255
TRA1/47/C04/55536,Alpha bravo travel,,Nairobi,Nairobi,Travel Agency  (Ticketing),ashton.okutoyi@outlook.com,741065424
TRA1/47/C01/55546,BuyMore Adventures,,Nairobi,Nairobi,Tour or safari operators,info@buymoreadventures.com,729242950
TRA2/2/C01/55547,BIGNATION TOURS,,Kwale,Mombasa,Tour or safari operators,INFO@BIGNATIONSAFARIS.COM,2.54735E+11
TRA1/47/C01/55548,Hallmark Travel Planners,,Nairobi,Nairobi,Tour or safari operators,levisomondi@yahoo.com,727870658
TRA1/47/C01/55550,SPIDER IVY TOURS AND SAFARIS LIMITED,,Nairobi,Nairobi,Tour or safari operators,spiderivyts@gmail.com,722741033
